filename,width,height,class,xmin,ymin,xmax,ymax
KL_L01_2019-05-01_10-39-57_02_01.jpg,2000,1500,plastic,719,821,740,835
KL_L01_2019-05-01_10-27-22_01_01.jpg,2000,1500,plastic,1686,731,1703,755
KL_L01_2019-05-01_10-27-22_01_01.jpg,2000,1500,plastic,1828,808,1843,838
KL_L01_2019-05-01_10-27-22_01_01.jpg,2000,1500,plastic,1398,1060,1420,1077
KL_L01_2019-04-30_17-09-38_01_01.jpg,2000,1500,plastic,782,415,839,460
KL_L01_2019-04-30_17-09-38_01_01.jpg,2000,1500,plastic,1929,226,1955,243
KL_L01_2019-04-30_17-09-38_01_01.jpg,2000,1500,plastic,0,603,18,626
KL_L01_2019-05-01_10-00-29_01_01.jpg,2000,1500,plastic,775,474,814,527
KL_L01_2019-05-01_10-39-37_01_01.jpg,2000,1500,plastic,1202,5,1235,51
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,68,172,127,244
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,163,9,190,55
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,255,176,283,206
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,1055,289,1088,324
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,1382,448,1415,475
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,905,939,931,976
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,238,1068,262,1096
KL_L01_2019-05-01_10-00-57_02_02.jpg,2000,1500,plastic,369,980,400,1010
KL_L01_2019-04-30_17-11-34_02_01.jpg,2000,1500,plastic,350,501,372,520
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,612,1071,743,1175
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,420,1072,517,1153
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,0,374,111,484
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,1895,615,1973,707
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,1825,721,1871,769
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,828,1304,858,1341
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,598,956,639,993
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,692,1023,726,1050
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,884,1067,921,1108
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,1713,173,1745,228
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,1705,450,1735,498
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,1821,240,1848,289
KL_L01_2019-05-01_10-41-49_01_01.jpg,2000,1500,plastic,1185,1134,1219,1173
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,1319,335,1390,410
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,965,499,1004,585
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,794,333,821,373
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,653,231,707,288
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,659,48,736,116
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,324,116,521,252
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,39,51,120,109
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,66,270,206,360
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,0,368,149,504
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,142,469,404,671
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,510,680,717,878
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,766,676,838,747
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,798,673,893,710
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,534,947,585,982
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,531,965,590,1037
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,456,906,680,961
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,126,1417,229,1484
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,36,848,126,944
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,194,857,330,939
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,0,1018,176,1234
KL_L01_2019-05-01_10-22-59_02_01.jpg,2000,1500,plastic,10,640,241,1029
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,330,262,354,288
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,260,139,299,160
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,309,306,377,365
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,199,544,221,592
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,305,694,333,736
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,111,739,182,817
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,1123,644,1167,688
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,527,370,578,432
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,958,1354,993,1375
KL_L01_2019-05-01_10-00-55_02_02.jpg,2000,1500,plastic,554,1230,577,1252
KL_L01_2019-05-01_10-02-55_02_01.jpg,2000,1500,plastic,244,720,444,841
KL_L01_2019-05-01_10-02-55_02_01.jpg,2000,1500,plastic,265,989,401,1093
KL_L01_2019-05-01_10-02-55_02_01.jpg,2000,1500,plastic,125,911,368,1056
KL_L01_2019-05-01_10-02-55_02_01.jpg,2000,1500,plastic,0,988,118,1125
KL_L01_2019-05-01_10-02-55_02_01.jpg,2000,1500,plastic,490,1371,561,1430
KL_L01_2019-05-01_10-02-55_02_01.jpg,2000,1500,plastic,1834,631,1861,667
KL_L01_2019-05-01_10-26-00_02_01.jpg,2000,1500,plastic,1926,645,1965,704
KL_L01_2019-05-01_10-27-30_01_02.jpg,2000,1500,plastic,365,716,465,784
KL_L01_2019-05-01_10-27-30_01_02.jpg,2000,1500,plastic,1080,1267,1214,1351
KL_L01_2019-05-01_10-40-37_01_01.jpg,2000,1500,plastic,422,405,481,441
KL_L01_2019-05-01_10-40-37_01_01.jpg,2000,1500,plastic,1607,564,1639,582
KL_L01_2019-05-01_10-22-11_02_01.jpg,2000,1500,plastic,1898,351,1926,366
KL_L01_2019-05-01_10-22-11_02_01.jpg,2000,1500,plastic,1100,186,1121,207
KL_L01_2019-05-01_10-21-17_02_02.jpg,2000,1500,plastic,1326,36,1385,99
KL_L01_2019-05-01_10-21-17_02_02.jpg,2000,1500,plastic,373,301,427,345
KL_L01_2019-05-01_10-21-17_02_02.jpg,2000,1500,plastic,671,813,749,927
KL_L01_2019-05-01_10-21-17_02_02.jpg,2000,1500,plastic,17,457,77,519
KL_L01_2019-05-01_10-21-17_02_02.jpg,2000,1500,plastic,717,1406,736,1419
KL_L01_2019-05-01_10-21-09_02_02.jpg,2000,1500,plastic,688,1081,719,1107
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1922,989,1971,1031
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1759,1042,1817,1122
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1683,1129,1724,1177
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1510,217,1528,235
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1578,888,1597,924
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1689,685,1705,721
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1593,634,1602,666
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,1627,833,1648,857
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,371,1471,448,1500
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,550,1459,635,1500
KL_L01_2019-05-01_10-03-15_01_01.jpg,2000,1500,plastic,0,835,56,910
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,1883,802,1937,898
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,1790,900,1863,964
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,1702,673,1729,710
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,1699,419,1735,464
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,1811,484,1835,537
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,170,586,284,681
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,7,729,129,905
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,540,1196,630,1283
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,690,1109,741,1154
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,796,1159,854,1231
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,710,1199,841,1310
KL_L01_2019-05-01_10-29-28_01_01.jpg,2000,1500,plastic,901,1425,965,1470
KL_L01_2019-05-01_10-27-40_01_01.jpg,2000,1500,plastic,424,1108,483,1165
KL_L01_2019-05-01_10-21-41_02_01.jpg,2000,1500,plastic,1807,991,1840,1016
KL_L01_2019-05-01_10-21-41_02_01.jpg,2000,1500,plastic,1087,887,1101,905
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,1790,541,2000,699
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,1414,675,1725,953
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,1562,761,1742,895
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,1244,851,1383,956
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,1098,880,1252,957
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,1005,982,1094,1031
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,481,284,592,378
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,316,299,428,356
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,229,409,307,451
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,162,513,233,550
KL_L01_2019-05-01_10-42-17_02_02.jpg,2000,1500,plastic,905,1315,978,1378
KL_L01_2019-04-30_17-10-38_02_02.jpg,2000,1500,plastic,1655,909,1730,954
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,1206,99,1268,162
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,757,409,835,478
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,670,41,733,119
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,328,153,404,267
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,135,221,167,256
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,36,32,87,81
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,16,770,80,825
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,82,1092,162,1200
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,40,1207,177,1328
KL_L01_2019-05-01_10-29-40_01_02.jpg,2000,1500,plastic,93,1415,180,1482
KL_L01_2019-04-30_17-10-22_01_02.jpg,2000,1500,plastic,949,855,1005,932
KL_L01_2019-04-30_17-10-22_01_02.jpg,2000,1500,plastic,1098,1053,1110,1078
KL_L01_2019-04-30_17-10-22_01_02.jpg,2000,1500,plastic,740,989,822,1032
KL_L01_2019-04-30_17-10-22_01_02.jpg,2000,1500,plastic,612,1376,681,1443
KL_L01_2019-04-30_17-10-22_01_02.jpg,2000,1500,plastic,728,1415,767,1454
KL_L01_2019-04-30_17-10-22_01_02.jpg,2000,1500,plastic,707,1442,730,1473
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,1103,723,1187,836
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,950,748,1089,842
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,518,798,614,871
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,368,861,484,925
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,587,906,700,977
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,431,1069,529,1128
KL_L01_2019-05-01_10-19-27_02_02.jpg,2000,1500,plastic,560,1094,663,1193
KL_L01_2019-05-01_10-40-55_02_02.jpg,2000,1500,plastic,270,81,301,109
KL_L01_2019-05-01_10-40-33_02_01.jpg,2000,1500,plastic,893,191,935,218
KL_L01_2019-05-01_10-40-33_02_01.jpg,2000,1500,plastic,1296,1289,1319,1304
KL_L01_2019-04-30_17-09-58_01_01.jpg,2000,1500,plastic,262,855,383,948
KL_L01_2019-04-30_17-09-58_01_01.jpg,2000,1500,plastic,1655,690,1696,721
KL_L01_2019-04-30_17-09-58_01_01.jpg,2000,1500,plastic,907,1299,938,1323
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,1532,614,1735,763
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,1278,801,1571,1004
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,1446,848,1590,965
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,1134,938,1246,1016
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,1193,907,1273,983
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,1021,948,1134,1019
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,426,410,567,492
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,294,415,375,481
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,199,519,303,573
KL_L01_2019-05-01_10-23-17_02_02.jpg,2000,1500,plastic,158,630,213,663
KL_L01_2019-05-01_10-38-21_01_02.jpg,2000,1500,plastic,79,0,124,30
KL_L01_2019-05-01_10-20-47_01_02.jpg,2000,1500,plastic,888,573,911,596
KL_L01_2019-05-01_10-20-47_01_02.jpg,2000,1500,plastic,938,574,957,593
KL_L01_2019-05-01_10-20-47_01_02.jpg,2000,1500,plastic,1438,856,1473,891
KL_L01_2019-05-01_10-20-47_01_02.jpg,2000,1500,plastic,1984,1262,2000,1290
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,1279,391,1357,500
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,900,574,981,681
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,756,420,783,462
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,596,298,672,361
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,623,89,685,193
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,752,3,797,47
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,370,224,459,305
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,0,114,45,167
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,10,352,153,439
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,109,545,336,754
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,0,725,173,972
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,160,953,262,1006
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,431,784,680,986
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,716,762,780,835
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,753,761,844,785
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,404,1006,617,1051
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,465,1056,524,1080
KL_L01_2019-05-01_10-23-07_02_01.jpg,2000,1500,plastic,468,1063,539,1136
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,879,270,934,330
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,374,0,455,92
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,40,691,88,739
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,114,1049,176,1171
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,66,1173,207,1302
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,112,1401,204,1482
KL_L01_2019-05-01_10-22-59_01_02.jpg,2000,1500,plastic,156,50,186,84
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1631,33,1668,59
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,134,598,264,692
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1,741,96,918
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,188,896,259,946
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,504,1218,634,1291
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,693,1110,743,1159
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,780,1168,825,1244
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,697,1217,820,1317
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,877,1432,943,1480
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1794,911,1861,977
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1871,816,1969,916
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1689,666,1735,720
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1709,428,1741,468
KL_L01_2019-05-01_10-29-44_01_01.jpg,2000,1500,plastic,1808,484,1844,553
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,1396,553,1551,678
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,1146,704,1406,894
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,1281,747,1416,861
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,977,811,1121,891
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,886,844,982,897
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,347,341,467,413
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,216,342,306,410
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,144,436,216,477
KL_L01_2019-05-01_10-29-42_02_02.jpg,2000,1500,plastic,95,537,154,568
KL_L01_2019-05-01_10-00-57_01_01.jpg,2000,1500,plastic,479,769,562,807
KL_L01_2019-05-01_10-00-57_01_01.jpg,2000,1500,plastic,488,780,548,847
KL_L01_2019-05-01_10-00-57_01_01.jpg,2000,1500,plastic,1970,1030,1992,1097
KL_L01_2019-05-01_10-40-43_02_02.jpg,2000,1500,plastic,1058,1169,1068,1175
KL_L01_2019-05-01_10-42-01_01_02.jpg,2000,1500,plastic,918,164,982,230
KL_L01_2019-05-01_10-42-01_01_02.jpg,2000,1500,plastic,67,564,131,636
KL_L01_2019-05-01_10-42-01_01_02.jpg,2000,1500,plastic,142,932,235,1061
KL_L01_2019-05-01_10-42-01_01_02.jpg,2000,1500,plastic,107,1068,246,1211
KL_L01_2019-05-01_10-42-01_01_02.jpg,2000,1500,plastic,133,1304,226,1370
KL_L01_2019-05-01_10-41-01_01_02.jpg,2000,1500,plastic,1784,94,1815,145
KL_L01_2019-05-01_10-41-01_01_02.jpg,2000,1500,plastic,189,508,242,554
KL_L01_2019-05-01_10-41-01_01_02.jpg,2000,1500,plastic,242,700,286,753
KL_L01_2019-05-01_10-22-49_02_01.jpg,2000,1500,plastic,404,613,586,700
KL_L01_2019-05-01_10-22-49_02_01.jpg,2000,1500,plastic,1,867,112,954
KL_L01_2019-05-01_10-22-49_02_01.jpg,2000,1500,plastic,200,772,449,933
KL_L01_2019-05-01_10-41-21_01_01.jpg,2000,1500,plastic,350,533,394,577
KL_L01_2019-04-30_17-11-32_01_01.jpg,2000,1500,plastic,124,330,155,367
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,1671,518,1865,641
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,1347,672,1578,915
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,1473,720,1596,847
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,1139,799,1296,879
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,1053,834,1135,898
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,943,937,1001,970
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,436,280,576,366
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,291,287,393,349
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,207,386,283,432
KL_L01_2019-05-01_10-42-09_02_02.jpg,2000,1500,plastic,162,504,219,536
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,1221,203,1298,281
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,631,164,713,260
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,271,298,358,411
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,53,362,89,394
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,35,0,178,107
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,733,574,819,646
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,10,1300,82,1427
KL_L01_2019-05-01_10-03-25_01_02.jpg,2000,1500,plastic,0,1447,54,1488
KL_L01_2019-05-01_10-39-55_01_01.jpg,2000,1500,plastic,1935,858,1975,899
KL_L01_2019-05-01_10-39-55_01_01.jpg,2000,1500,plastic,1092,846,1142,881
KL_L01_2019-05-01_10-40-31_01_01.jpg,2000,1500,plastic,1058,708,1089,753
KL_L01_2019-05-01_10-40-31_01_01.jpg,2000,1500,plastic,46,662,79,688
KL_L01_2019-05-01_10-40-31_01_01.jpg,2000,1500,plastic,120,256,139,278
KL_L01_2019-05-01_10-40-31_01_01.jpg,2000,1500,plastic,990,1034,1012,1070
KL_L01_2019-05-01_10-40-31_01_01.jpg,2000,1500,plastic,995,1284,1034,1312
KL_L01_2019-05-01_10-40-49_01_02.jpg,2000,1500,plastic,626,242,680,296
KL_L01_2019-05-01_10-40-49_01_02.jpg,2000,1500,plastic,967,479,1039,542
KL_L01_2019-05-01_10-40-49_01_02.jpg,2000,1500,plastic,383,677,422,755
KL_L01_2019-05-01_10-40-49_01_02.jpg,2000,1500,plastic,1358,1284,1377,1303
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,1392,568,1549,673
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,1271,750,1366,841
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,1123,699,1397,896
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,983,824,1118,882
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,857,844,994,911
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,347,344,465,438
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,220,348,309,421
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,102,542,156,578
KL_L01_2019-05-01_10-29-52_02_02.jpg,2000,1500,plastic,154,439,213,479
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,1628,17,1655,44
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,144,574,253,678
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,0,725,89,886
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,505,1190,617,1280
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,676,1083,736,1143
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,767,1145,836,1225
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,693,1191,843,1303
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,878,1420,936,1465
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,1698,396,1739,471
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,1694,636,1724,703
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,1795,468,1818,512
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,1860,785,1935,885
KL_L01_2019-05-01_10-29-32_01_01.jpg,2000,1500,plastic,1790,882,1852,958
KL_L01_2019-05-01_10-28-18_01_02.jpg,2000,1500,plastic,453,815,488,841
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1897,299,1927,329
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1523,208,1554,253
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,221,9,267,37
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,384,0,459,57
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,0,80,48,169
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,0,806,112,905
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,632,1384,721,1470
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,551,1343,604,1379
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,397,1462,501,1500
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,566,1450,697,1500
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1687,1122,1777,1193
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1957,1397,2000,1500
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1767,1028,1858,1122
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1899,959,1986,1037
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1600,626,1618,670
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1586,876,1628,925
KL_L01_2019-05-01_10-03-23_01_01.jpg,2000,1500,plastic,1695,682,1735,740
KL_L01_2019-05-01_10-22-43_02_01.jpg,2000,1500,plastic,411,591,599,694
KL_L01_2019-05-01_10-22-43_02_01.jpg,2000,1500,plastic,318,797,480,915
KL_L01_2019-05-01_10-22-43_02_01.jpg,2000,1500,plastic,188,734,392,902
KL_L01_2019-05-01_10-22-43_02_01.jpg,2000,1500,plastic,0,840,144,924
KL_L01_2019-05-01_10-20-55_02_01.jpg,2000,1500,plastic,151,726,212,777
